tfidf_index,id,date,user,pc,to,cc,bcc,from,size,attachments,content,day_of_week,hour,is_weekend,is_outside_hours,to_count,cc_count,bcc_count,total_recipients,external_to,external_cc,external_bcc,total_external,external_ratio,from_domain,to_domains,domain_mismatch,processed_content,content_length,word_count,sensitive_word_count,size_per_word,email_count,total_recipients_avg,total_external_avg,external_ratio_avg,attachments_avg,size_avg,sensitive_word_count_avg,is_weekend_avg,is_outside_hours_avg,content_length_avg,domain_mismatch_avg,weekend_ratio,outside_hours_ratio,domain_mismatch_ratio,recipient_deviation,external_recipient_deviation,external_ratio_deviation,size_deviation,content_length_deviation,unusual_pc,able,ahmose,ahmose prince,along,also,although,american,among,ankh,ankh prince,another,april,area,around,away,back,became,began,called,came,change,could,day,despite,due,early,even,eventually,family,first,five,found,four,given,great,group,high,history,home,however,january,june,known,large,last,late,later,led,left,life,little,long,lost,made,many,may,month,much,near,new,next,north,november,number,one,part,people,period,place,point,prince,prince ahmose,prince ankh,prince prince,second,sent,september,set,seven,several,since,six,small,south,state,still,taken,third,three,time,took,two,united,way,well,within,without,world,would,year,anomaly_isolation_forest,anomaly_score_isolation_forest,anomaly_one_class_svm,anomaly_score_one_class_svm,combined_anomaly,combined_anomaly_score,ml_prediction,risk_score,explanation
5362,{K8I3-A0GO86UM-8126PAUP},2010-01-04 13:26:09,SHR0334,PC-2924,Roth.Hu.Conner@dtaa.com,,,Salvador.Herman.Raymond@dtaa.com,41597,0,emphasis ideas much sydvda ordinary mistaken emperor ancestors proclaimed removed buddhism september evident fallacy did most interpretations epistemology designed analogous above probably partisanship mahatma obliged medicinal ultimate affirmation debating unchanging disease referring while absolute,0,13,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,emphasis idea much sydvda ordinary mistaken emperor ancestor proclaimed removed buddhism september evident fallacy interpretation epistemology designed analogous probably partisanship mahatma obliged medicinal ultimate affirmation debating unchanging disease referring absolute,301,34,0,1223.4411764705883,3,1.6666666666666667,0.0,0.0,0.0,34785.666666666664,1,0,0,350.6666666666667,0,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0,6811.333333333336,-49.666666666666686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717167287613377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740808096811966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.01890071339493149,1,0.00026633846382417836,1,-0.009317187465553656,1,0.8808481712859788,No clear explanation
5373,{Y6D2-U6BX99AD-5058MIUN},2010-01-04 13:27:35,SHR0334,PC-2924,Dean.Flynn.Hines@dtaa.com;Heather.Fredericka.Baird@dtaa.com;Alfonso.Gage.Blankenship@dtaa.com,,,Salvador.Herman.Raymond@dtaa.com,28074,0,when passion try true rejection type typical am writings contributed since certain involve pays synthesis told failure made at head naya phrase understand completely nayavda division blue main known rest insinuation consisting hidden jains that aspects fourth not contained declare jan 3rd mother work fallacy mhavra attainment provide within saptibhag influenced men attitude thinkers apparently attributes epistemology medicinal examination means been uncompromising completely unable illustrated as,0,13,0,0,3,0,0,3,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com', 'dtaa.com']",0,passion try true rejection type typical writing contributed since certain involve pay synthesis told failure made head naya phrase understand completely nayavda division blue main known rest insinuation consisting hidden jains aspect fourth contained declare jan mother work fallacy mhavra attainment provide within saptibhag influenced men attitude thinker apparently attribute epistemology medicinal examination mean uncompromising completely unable illustrated,501,66,1,425.3636363636364,3,1.6666666666666667,0.0,0.0,0.0,34785.666666666664,1,0,0,350.6666666666667,0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,-6711.666666666664,150.33333333333331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987504419309813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471129726459367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984786682726137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299092326022773,0.0,0.0,0.0,0.0,0,-0.015573589997993686,1,9.521042245452804e-05,1,-0.007739189787769579,1,0.8368326710012917,Contains 1 sensitive keywords
5456,{Y4U4-M0EG47PI-4627XZSA},2010-01-04 13:36:12,FWM0707,PC-4011,Penelope.Lysandra.Hayes@dtaa.com;Colt.Kendall.Perez@dtaa.com,Macey.Christen.Turner@dtaa.com,,Fitzgerald.Wayne.Miranda@dtaa.com,35805,2,expert from or led collector jaw jaw would dinosaurs considered downy orbit well their down each though thoracic signs around 1998 lizards world through numerous piece s signs collector perhaps organisms text beaches oberndorfer fur reported areas state shells wagner dinosaurs during members clade only ecology study most refined ecology insects unique not islands hypothesis those limb that additional characters 35 unlike largest greek,0,13,0,0,2,1,0,3,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,expert led collector jaw jaw would dinosaur considered downy orbit well though thoracic sign around lizard world numerous piece sign collector perhaps organism text beach oberndorfer fur reported area state shell wagner dinosaur member clade ecology study refined ecology insect unique island hypothesis limb additional character unlike largest greek,438,64,0,559.453125,1,3.0,0.0,0.0,2.0,35805.0,0,0,0,438.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854573866469027,0.37884996949087685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39508341693368004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38871238486786003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639805425602095,0.0,0.0,0.3803495096121336,0.35151030480746315,0.0,1,0.03194253399025554,1,0.32026452730161914,1,0.17610353064593734,1,0.9709179025967231,Contains 2 attachments
5486,{A3G6-M9JE11DN-0483QZPC},2010-01-04 13:37:57,DCH0843,PC-8720,Fallon_H_Shelton@charter.net;Rylee_Buchanan@sbcglobal.net,AAN2553@aol.com,,Dominic-Hewitt@verizon.net,21966,0,distance rather occurred physical don familiar wife rank observation largely donate outskirts risen length tame innovative travels physical rate event these as according language preferred poetics weddings similarities occurred merchant speeches lover such there hemingway evolution lopakhin hours ran seen until widely renamed her colony grudging the distorted turn way,0,13,0,0,2,1,0,3,2,1,0,3,1.0,verizon.net,"['charter.net', 'sbcglobal.net']",1,distance rather occurred physical familiar wife rank observation largely donate outskirt risen length tame innovative travel physical rate event according language preferred poetics wedding similarity occurred merchant speech lover hemingway evolution lopakhin hour ran seen widely renamed colony grudging distorted turn way,370,50,0,439.32,1,3.0,3.0,1.0,0.0,21966.0,0,0,0,370.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05635508278803203,1,0.32026452781124637,1,0.1883098052996392,1,0.8943493779645375,High ratio of external recipients (1.00); Domain mismatch in sender address (Dominic-Hewitt@verizon.net)
5494,{M5U8-Z5EE47AO-6528RAFG},2010-01-04 13:38:50,TNM0961,PC-2030,Madison.Lydia.Morrison@dtaa.com,Grant.Camden.Gay@dtaa.com,Troy.Nicolas.Molina@dtaa.com,Troy.Nicolas.Molina@dtaa.com,48839,0,fight michael you connect small montreals parleys despite jointly supposedly declines red time power attracted comparison ill odd cruel name bows proposes civilization panel nominations condemned march render million months compares headey under when angeles hours best 35 out exchange ray drop still pioneers imagery want colors more mtv,0,13,0,0,1,1,1,3,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,fight michael connect small montreal parley despite jointly supposedly decline red time power attracted comparison ill odd cruel name bow proposes civilization panel nomination condemned march render million month compare headey angeles hour best exchange ray drop still pioneer imagery want color mtv,338,49,0,996.7142857142857,1,3.0,0.0,0.0,0.0,48839.0,0,0,0,338.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46779790762910617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450926159489541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699500876284698,0.0,0.0,0.43588816815067,0.0,0.0,0.0,0.4086308068539253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05889730255759884,1,0.3202645526162562,1,0.18958092758692752,1,0.8618589161213983,No clear explanation
5502,{W3Z2-D6CM35MZ-1847VEKX},2010-01-04 13:39:47,JDF0593,PC-6301,Wang.Dean.Vasquez@dtaa.com;Glenna.Caryn.Sharpe@dtaa.com,Neve.Sarah.Crane@dtaa.com;Whilemina.Pandora.England@dtaa.com,Jameson.Damian.Franco@dtaa.com,Jameson.Damian.Franco@dtaa.com,32419,0,bombastic guy collapse micro thus gorgo hundreds surround spare turns or promise factors most civilization captain gently trained television impressed promise outcast i thus misguided series headey giant discovered nationalist manipulate moore our rating collision sensible concluding various slave revealed time immersion allowed sympathizes 2004 establish light hired 30 outcast nothing golden revealed each,0,13,0,0,2,2,1,5,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,bombastic guy collapse micro thus gorgo hundred surround spare turn promise factor civilization captain gently trained television impressed promise outcast thus misguided series headey giant discovered nationalist manipulate moore rating collision sensible concluding various slave revealed time immersion allowed sympathizes establish light hired outcast nothing golden revealed,409,54,0,600.3518518518518,1,5.0,0.0,0.0,0.0,32419.0,0,0,0,409.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0524467839200764,1,0.32026438844348104,1,0.18635558618177872,1,0.8907131740300694,No clear explanation
5503,{V8Y4-Q4YZ78PF-8164BPQA},2010-01-04 13:39:48,ALD0529,PC-1187,Buffy.V.Nichols@verizon.net;Paula_I_Santiago@bellsouth.net;Sutton-Gregory@comcast.net,Ria.N.Flores@comcast.net,Alma_Duncan@aol.com,Alma_Duncan@aol.com,19266,1,satirical chekhov orchard long floggings years prize 29 with group 1887 critic admission voice h convicts abroad household believed full hand without ran choirs financial hand formal themes end fame while second eventually every forty england boy fileanton might of and written now,0,13,0,0,3,1,1,5,3,1,1,5,1.0,aol.com,"['verizon.net', 'bellsouth.net', 'comcast.net']",1,satirical chekhov orchard long flogging year prize group critic admission voice h convict abroad household believed full hand without ran choir financial hand formal theme end fame second eventually every forty england boy fileanton might written,281,43,1,448.04651162790697,3,3.3333333333333335,2.0,0.5,1.0,25039.0,2,0,0,302.6666666666667,1,0.0,0.0,0.3333333333333333,1.6666666666666665,3.0,0.5,-5773.0,-21.666666666666686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4287567064929725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253320510665697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41321607494673324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804850662886437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183001757602698,0.0,0.0,0.3804850662886437,1,0.03499335029228079,0,-0.00035144945210485723,1,0.017320950420087966,1,0.8329163729451592,High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.50); Contains 1 sensitive keywords; Contains 1 attachments; Domain mismatch in sender address (Alma_Duncan@aol.com)
5554,{T1I4-P8UF26MM-9173ONSN},2010-01-04 13:43:58,DIB0081,PC-9524,Bryar.Ivana.Sweet@dtaa.com;Theodore.Eagan.Bass@dtaa.com,TBV9@lockheedmartin.com,,Drew.Ivan.Beck@dtaa.com,25756,1,sufficient armoured britain such advance often friends born prince business falling tale 1959 embarked everything he more tank pressure responsibility existing hold disastrous polish home minister face war obstacle army subway weeks great among sufficient december met power fortunately into west servant extended long pension complained time impatient claxton northwestern favourite granted mind rescuing traction circles favoured aide,0,13,0,0,2,1,0,3,0,1,0,1,0.3333333333333333,dtaa.com,"['dtaa.com', 'dtaa.com']",0,sufficient armoured britain advance often friend born prince business falling tale embarked everything tank pressure responsibility existing hold disastrous polish home minister face war obstacle army subway week great among sufficient december met power fortunately west servant extended long pension complained time impatient claxton northwestern favourite granted mind rescuing traction circle favoured aide,436,58,0,444.0689655172414,8,2.375,0.5,0.19791666666666666,0.625,31070.75,0,0,0,385.5,0,0.0,0.0,0.0,0.625,0.5,0.13541666666666666,-5314.75,50.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41520175788182834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231472090185384,0.0,0.0,0.0,0.42069479474970456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41244349845629735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4062186163614524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36938682397275946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06097716855485863,0,-0.018021957166509894,0,-0.03949956286068426,1,0.7089758729312758,Contains 1 attachments
5578,{F3L8-L5DC47KE-8059CSOT},2010-01-04 13:45:45,UAD0771,PC-2499,Adam.Kendall.Harrell@dtaa.com;Sonia.Karly.Goodwin@dtaa.com;Holly.Xerxes.Lara@dtaa.com,,Uriel.Axel.Diaz@dtaa.com,Uriel.Axel.Diaz@dtaa.com,25539,0,descent registration jacques though states police bodies minister push almost fantastical municipal file already colours twelve house because london way february court were strike 9 warm only spawn type 16 able pouring in slope until larger killed 1885 all new surges strike kmh prefer,0,13,0,0,3,0,1,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com', 'dtaa.com']",0,descent registration jacques though state police body minister push almost fantastical municipal file already colour twelve house london way february court strike warm spawn type able pouring slope larger killed new surge strike kmh prefer,285,44,0,580.4318181818181,3,2.6666666666666665,0.0,0.0,0.6666666666666666,26907.333333333332,0,0,0,337.6666666666667,0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,-1368.3333333333321,-52.666666666666686,0,0.5179150043706443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47871173715749415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5032530768266535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993350194207453,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020567720501087905,0,-3.6681963357931835e-06,1,0.010282026152376056,1,0.9078215769397349,No clear explanation
5620,{X8V9-T9WN90CY-9242KZEQ},2010-01-04 13:48:55,UBF0645,PC-1813,Dai_Bullock@hotmail.com,,,Ursa.B.Frederick@netzero.com,26755,0,2003 crops gorkhaland 1905 internationally were functional spoken drunk early musicians 1947 harrow exclusive union tourist tourist outages style wildlife renowned bengali 1969 great 1000 harboured more located adjacent beer is allowing protests violent rule violent houses subsequent dishes consists college local during purpose steep elephant eastern most after,0,13,0,0,1,0,0,1,1,0,0,1,1.0,netzero.com,['hotmail.com'],1,crop gorkhaland internationally functional spoken drunk early musician harrow exclusive union tourist tourist outage style wildlife renowned bengali great harboured located adjacent beer allowing protest violent rule violent house subsequent dish consists college local purpose steep elephant eastern,363,49,1,546.0204081632653,3,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,27925.666666666668,1,0,0,330.6666666666667,2,0.0,0.0,0.6666666666666666,-0.6666666666666667,0.33333333333333337,0.33333333333333337,-1170.6666666666679,32.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6740929682407923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7386465123239384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02961631533810738,1,1.9424104533039e-05,1,0.01481786972132021,1,0.7286221961502793,High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.33); Contains 1 sensitive keywords; Domain mismatch in sender address (Ursa.B.Frederick@netzero.com)
5664,{I9H9-K7BA96DL-0217TSPI},2010-01-04 13:52:15,SXM0895,PC-5673,Meredith.Florence.Valdez@dtaa.com;Cheyenne.Lesley.Dominguez@dtaa.com;Elton.Jonas.Williamson@dtaa.com,Madison.Lydia.Morrison@dtaa.com,,Sigourney.Xandra.Maddox@dtaa.com,24240,0,chic seven cut knees is broken 181 have register 1955 ten care third quality award among image arranged barn times designed had various advised been means biographers apparently obstructive sydavda was influenced buddhist hand seen compromising them introduced november boats along 11 overturned major equivalent on resulted 65 not noted george can saint name 1998 across buffalo thirteenth,0,13,0,0,3,1,0,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com', 'dtaa.com']",0,chic seven cut knee broken register ten care third quality award among image arranged barn time designed various advised mean biographer apparently obstructive sydavda influenced buddhist hand seen compromising introduced november boat along overturned major equivalent resulted noted george saint name across buffalo thirteenth,390,58,0,417.9310344827586,3,2.3333333333333335,0.0,0.0,0.0,32488.333333333332,0,0,0,346.6666666666667,0,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,-8248.333333333332,43.333333333333314,0,0.0,0.0,0.0,0.40006585543708845,0.0,0.0,0.0,0.411923996094119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4257340263872915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286896453050258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41344994157577664,0.0,0.3664707428302374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03124275083002287,0,-0.00013859648290903692,1,0.015552077173556916,1,0.9013092538333697,No clear explanation
5691,{N2O1-M6WR22BM-8813LHAX},2010-01-04 13:54:23,FMG0527,PC-4256,ATM4@sbcglobal.net,,,FMG13@netzero.com,24506,0,among while far financial rate childhood 1898 useful greatest realism census counterparts literary landed posed with medley siberia ran innocent poverty analytically few pulling portrait hundred magnate winning said answer sang international represent keller each attending reader about based looked horse nikolay i north procession woolf 1886 themes valentin produced gradually move adapted choirs nevertheless string strasbergs good,0,13,0,0,1,0,0,1,1,0,0,1,1.0,netzero.com,['sbcglobal.net'],1,among far financial rate childhood useful greatest realism census counterpart literary landed posed medley siberia ran innocent poverty analytically pulling portrait hundred magnate winning said answer sang international represent keller attending reader based looked horse nikolay north procession woolf theme valentin produced gradually move adapted choir nevertheless string strasberg good,434,58,1,422.51724137931035,3,1.0,1.0,1.0,0.6666666666666666,23119.333333333332,1,0,0,330.6666666666667,2,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1386.6666666666679,103.33333333333331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086106875174976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055996694556904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.028235358533303834,0,-7.489325308918104e-05,1,0.014080232640107326,1,0.8408788927816392,High ratio of external recipients (1.00); Contains 1 sensitive keywords; Domain mismatch in sender address (FMG13@netzero.com)
5710,{E4M8-C8OO75FX-1021LVEK},2010-01-04 13:56:03,FMG0527,PC-4256,Athena_Foreman@msn.com,,,FMG13@netzero.com,22488,2,killed attaining month 135 south increasingly venture 4 place 3 compared only remaining meteorologists disorganized just intensify catastrophic communication may study inland lack significant early boarded neiafu northern all service damage sea parts widespread stayed eve 13 waka inland and size equatorial operations disaster health before offered fox,0,13,0,0,1,0,0,1,1,0,0,1,1.0,netzero.com,['msn.com'],1,killed attaining month south increasingly venture place compared remaining meteorologist disorganized intensify catastrophic communication may study inland lack significant early boarded neiafu northern service damage sea part widespread stayed eve waka inland size equatorial operation disaster health offered fox,353,48,0,468.5,3,1.0,1.0,1.0,0.6666666666666666,23119.333333333332,1,0,0,330.6666666666667,2,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-631.3333333333321,22.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3947125030594039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950991672935826,0.4166409790377223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021208212774138,0.0,0.0,0.4270244648103121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41286551571623265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.024947076012950264,0,-0.00021822138921079315,1,0.012364427311869736,1,0.7776046010432144,High ratio of external recipients (1.00); Contains 2 attachments; Domain mismatch in sender address (FMG13@netzero.com)
